type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88418156,0,110,0,0,88.8655,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -2 -4 -2 -1 -3 -3 -3 1 1 -3 -2 2 -4 -1 0 3 2 3 0 3 0 4 1 6 4 5 0 4 1 5 2 8 1 5 4 6 4 7 3 7 5 9 5 8 6 7 7 9 9 9 5 0 0 8 9 10 10 10 10 9 7 9 9 10 8 9 11 7 9 9 9 7 10 9 9 8 11 9 10 8 10 9 9 11 11 10 11 10 10 11 11 8 10 9 11 9 10 9 11 9 10 10 8 9 9 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88479679,0,110,0,0,88.8998,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -5 2 -2 2 -1 -1 -1 0 -1 -2 0 0 2 -1 3 -2 2 -2 3 -5 2 -3 3 -6 2 -8 3 -5 2 -5 4 -6 4 -5 3 -8 3 -12 6 -11 5 -7 3 -11 3 -10 4 -14 3 -12 3 0 0 -13 4 -11 5 -16 5 -13 5 -15 3 -13 4 -15 3 -12 5 -14 9 -8 5 -17 7 -14 7 -14 5 -17 6 -14 5 -16 7 -16 5 -15 6 -16 5 -13 6 -15 6 -12 8 -14 6 -14 8 -13 7 -15 8 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88503510,0,110,0,0,88.9382,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -4 0 -4 1 -2 -1 -2 -1 -3 1 -1 0 1 3 1 1 2 2 3 1 2 0 5 -3 7 1 4 -1 7 1 9 0 8 0 9 -1 9 -3 8 -3 8 -2 10 -1 11 -3 12 -2 13 -6 12 0 0 -5 12 -4 12 -6 14 -3 12 -4 12 -3 13 -3 12 -4 12 -5 13 -4 15 -5 16 -3 13 -3 14 -3 16 -5 17 -4 18 -4 16 -2 16 -3 16 -3 15 -3 16 -3 16 -2 14 -1 15 0 15 -1 15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88503807,0,110,0,0,88.976,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -4 1 -5 1 -1 -2 -2 3 0 1 0 1 3 -3 2 -1 1 -2 1 -4 5 -1 5 0 5 -4 6 -3 3 -6 5 -4 7 -6 6 -6 8 -5 9 -8 9 -6 9 -9 8 -9 8 -9 8 -9 8 0 0 -10 9 -11 8 -12 9 -10 11 -10 9 -11 10 -11 9 -11 10 -13 12 -11 14 -11 11 -11 9 -12 11 -13 9 -10 10 -12 11 -12 10 -10 11 -13 9 -10 12 -12 9 -12 11 -11 13 -11 12 -11 11 -10 12 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88504032,0,110,0,0,89.0152,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 -1 1 -2 1 -2 2 0 1 0 -1 1 -1 0 -3 2 -5 0 -4 2 -4 0 -5 3 -5 2 -7 1 -8 0 -8 -1 -8 0 -8 1 -9 0 -11 -1 -12 -1 -11 0 -11 -1 -12 -1 -13 -1 -13 -2 0 0 -15 -2 -16 -1 -16 -1 -14 0 -12 -1 -14 -1 -14 -3 -15 0 -16 -1 -16 0 -16 0 -15 0 -16 -1 -18 0 -16 -2 -18 1 -17 -1 -18 0 -16 1 -16 4 -17 2 -15 1 -15 1 -15 2 -16 1 -16 1 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88504347,0,110,0,0,89.0552,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 4 2 1 0 1 -1 1 -2 0 -3 -1 -1 0 -3 -2 -3 -2 -2 -2 -4 -5 -3 -6 -1 -6 -3 -6 -2 -8 -1 -7 -4 -7 -2 -8 -1 -9 2 -10 -2 -11 -1 -12 2 -11 1 -12 1 -13 1 -13 0 0 0 -16 1 -14 0 -14 0 -14 3 -13 0 -15 1 -14 -1 -14 0 -15 -1 -13 0 -18 0 -17 0 -16 0 -18 1 -17 2 -18 0 -18 -1 -18 0 -16 -1 -17 -1 -16 0 -16 -1 -16 -2 -17 -3 -16 -3 -15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88504662,0,110,0,0,89.0955,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 1 -4 0 -2 0 -2 0 -1 1 -1 -1 0 -2 3 -1 2 -2 2 -2 4 -2 4 -1 5 -3 5 -1 4 0 9 -2 9 -2 8 1 9 -1 9 -1 11 -1 11 1 11 0 11 1 11 3 13 2 0 0 13 3 12 3 13 3 12 1 12 3 15 2 14 3 15 0 13 4 13 4 16 3 13 4 15 3 14 3 15 4 17 4 17 3 16 4 16 3 16 2 15 4 13 2 14 3 14 0 15 4 13 2 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88504995,0,110,0,0,89.1313,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -3 -1 -4 -1 -3 1 -1 1 -1 3 0 -1 -2 1 1 -1 2 0 5 2 4 1 5 -2 5 -2 5 -2 7 -2 7 -4 6 -3 8 -5 7 -3 9 -5 9 -6 10 -8 9 -5 10 -7 11 -7 12 0 0 -9 10 -9 12 -9 12 -8 13 -9 8 -7 10 -10 12 -9 11 -10 12 -9 13 -9 12 -8 11 -10 13 -9 12 -9 13 -11 13 -12 13 -10 12 -10 12 -9 12 -11 12 -9 15 -8 12 -9 13 -10 13 -9 14 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88505238,0,110,0,0,89.1703,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -3 3 0 2 0 0 -1 0 1 -1 0 -1 2 -4 0 -4 0 -4 1 -3 1 -6 1 -5 -2 -5 1 -7 -1 -8 2 -9 1 -10 -1 -11 1 -10 -1 -11 -1 -12 -1 -9 -2 -11 -4 -12 -1 -14 -2 0 0 -14 -3 -12 -4 -14 -5 -13 -2 -13 -4 -14 -2 -14 -4 -14 -4 -15 -3 -15 -2 -17 -2 -14 -2 -16 -3 -18 -5 -15 -3 -16 -5 -17 -5 -16 -3 -18 -5 -17 -3 -17 -4 -16 -4 -14 -3 -16 -4 -17 -1 -16 -1 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88517453,0,110,0,0,89.2119,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -4 -2 -2 -2 -2 -2 -1 1 -1 1 -1 1 -1 4 1 1 1 1 3 1 2 3 3 2 6 4 6 4 7 5 8 3 6 4 7 3 6 5 9 3 11 4 7 3 10 5 12 3 9 3 12 0 0 3 11 4 14 3 13 1 13 2 14 1 13 3 14 2 13 3 12 5 12 4 14 2 13 5 16 5 13 3 14 5 15 4 15 6 14 6 16 4 13 3 16 3 14 6 12 6 13 5 14 7 12 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88879071,0,110,0,0,89.2653,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 -3 -2 -3 1 -2 -2 -4 1 -2 1 0 1 -1 3 -1 1 0 2 0 3 3 3 5 3 3 1 5 2 5 2 6 2 7 3 7 3 8 3 9 2 9 2 8 3 8 3 9 0 10 2 11 0 0 2 10 3 11 3 11 3 12 1 12 2 12 2 13 2 12 5 12 3 11 4 14 3 13 3 14 2 11 4 13 2 14 4 14 4 13 4 14 6 12 3 13 3 14 4 13 6 14 6 11 5 12 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88886147,0,110,0,0,89.2921,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -6 -4 0 6 6 -2 -2 -1 2 0 3 -1 2 -2 1 -3 3 -4 4 -5 4 -6 1 -6 1 -9 3 -6 3 -10 0 -10 2 -6 -2 -11 1 -10 0 -8 -1 -10 2 -17 0 -14 -2 -13 -4 -14 -3 0 0 -14 -3 -14 -4 -14 -2 -16 -3 -14 -3 -14 -2 -14 -3 -15 -4 -16 -5 -17 -3 -17 -5 -17 -7 -15 -3 -16 -4 -16 -6 -20 -4 -17 -3 -18 -2 -16 -4 -19 -2 -16 -4 -14 -3 -18 -7 -19 -1 -17 -4 -17 -4 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88887861,0,110,0,0,89.3327,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -4 -1 -2 0 -3 0 -3 1 -1 1 0 1 -2 2 0 2 4 4 1 1 3 5 4 2 4 2 5 2 8 3 7 2 8 2 7 3 7 1 8 2 8 2 9 1 10 0 11 0 13 1 13 0 0 -1 14 0 13 1 13 1 14 1 13 2 13 1 15 0 15 0 12 0 15 0 16 0 16 3 16 2 16 2 15 0 17 1 15 4 14 3 16 3 16 2 16 2 16 3 16 3 15 2 16 2 15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88889208,0,110,0,0,89.3673,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -4 0 -3 2 -3 2 -1 2 -1 5 -2 0 2 0 2 1 3 0 3 -1 5 -1 5 -1 7 -1 6 -2 8 -2 7 -5 8 -4 6 -3 8 -4 10 -4 7 -5 9 -7 9 -7 11 -9 9 -8 11 0 0 -7 11 -7 10 -9 11 -8 12 -8 10 -8 11 -7 12 -8 13 -8 12 -9 10 -10 12 -9 12 -9 15 -8 14 -9 14 -9 14 -8 14 -7 15 -8 15 -7 14 -6 14 -7 14 -7 14 -6 16 -6 15 -6 15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88889513,0,110,0,0,89.4053,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 2 -2 4 2 7 -3 -2 -3 -4 1 0 -2 -3 -3 1 -5 2 -4 0 -3 -2 -4 1 -7 -1 -5 -1 -8 0 -9 -4 -8 -2 -7 -2 -8 -4 -8 -4 -9 -3 -10 -5 -9 -5 -10 -5 -9 -5 -11 -6 0 0 -12 -6 -12 -4 -10 -6 -11 -5 -10 -5 -13 -6 -12 -7 -13 -7 -12 -5 -14 -8 -17 -8 -11 -5 -13 -5 -13 -7 -14 -7 -14 -8 -14 -6 -14 -6 -14 -6 -14 -5 -15 -6 -14 -4 -15 -5 -15 -5 -14 -4 -15 -5 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,88891329,0,110,0,0,89.4471,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 1 -3 1 -3 -2 0 -2 0 -2 1 -1 1 -4 0 0 3 -4 2 -1 5 -2 5 -3 7 -1 6 0 6 -1 9 -1 9 -1 7 1 8 0 10 0 8 1 9 3 9 0 10 3 11 4 12 4 0 0 12 6 10 4 13 3 12 2 8 3 14 5 13 5 13 4 14 6 10 6 14 8 14 8 14 7 13 7 13 7 15 8 15 6 13 7 14 8 14 5 14 6 13 7 12 6 16 4 15 7 13 4 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88891589,0,110,0,0,89.4822,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -1 1 -4 2 -3 0 0 3 0 0 2 0 3 0 1 1 4 -1 2 0 5 -1 5 -1 4 -3 6 -2 7 -3 8 -4 8 -4 7 -4 7 -4 8 -4 8 -8 9 -5 9 -8 8 -8 9 -9 9 0 0 -7 11 -10 11 -8 11 -8 11 -8 9 -8 11 -9 13 -8 11 -10 12 -8 14 -9 13 -8 11 -8 13 -8 14 -8 13 -10 14 -10 15 -8 15 -8 15 -6 14 -8 14 -9 14 -7 12 -5 15 -5 15 -6 14 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88898887,0,110,0,0,89.52,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 -2 -4 -2 -3 -2 -3 -2 1 -2 0 -5 3 0 2 -2 2 0 3 0 5 -1 6 2 2 0 6 -2 7 2 6 4 6 4 8 4 8 5 7 5 9 5 8 5 8 7 8 8 9 7 11 9 0 0 9 9 9 7 9 9 11 8 9 9 10 9 10 10 12 9 10 11 9 10 12 11 11 12 11 12 11 11 10 12 12 11 11 12 11 8 12 11 12 10 12 10 11 12 11 9 12 8 13 9 14 8 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,88911391,0,110,0,0,89.5552,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -1 -3 -4 -1 -4 1 -2 0 -3 0 -1 1 1 1 -2 2 0 3 1 3 -2 2 1 4 2 4 3 3 3 6 6 4 5 6 6 8 6 5 6 5 10 4 7 5 8 6 12 6 10 7 10 0 0 5 12 5 12 5 12 7 11 6 12 6 12 6 13 6 11 8 13 8 12 8 13 7 13 7 14 6 13 8 14 8 15 8 15 8 14 7 12 8 14 8 14 8 12 9 13 9 13 9 13 8 13 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89214083,0,110,0,0,89.6003,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 3 1 6 2 4 2 0 -2 2 -2 0 -1 -1 -3 -1 -3 -1 -3 -1 -4 -3 -4 -3 -4 -4 -3 -4 -3 -4 -4 -8 -4 -8 -4 -8 -4 -7 -4 -9 -5 -9 -5 -10 -5 -10 -2 -12 -3 -13 -3 -12 0 0 -4 -13 -4 -14 -5 -14 -4 -14 -3 -13 -3 -13 -4 -15 -4 -14 -6 -16 -7 -15 -4 -16 -2 -14 -2 -15 -3 -15 -5 -18 -5 -16 -4 -18 -6 -17 -5 -18 -6 -16 -3 -15 -5 -15 -4 -16 -4 -16 -5 -16 -7 -16 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89220488,0,110,0,0,89.6352,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 2 -2 2 -3 -1 -2 -1 -3 -2 -1 -3 -1 -2 2 -3 0 -2 0 -2 3 -2 3 -3 4 -2 6 -2 4 -2 3 -2 7 -1 7 -2 6 -3 9 -2 8 -2 9 -1 8 0 10 0 11 1 10 2 0 0 11 2 11 0 12 1 12 -1 11 2 12 -2 13 2 13 0 14 -1 13 2 14 0 13 0 14 0 13 -1 14 1 14 -1 15 -1 13 0 16 0 14 -2 15 -1 14 0 13 -1 14 -2 14 -1 14 -3 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89221686,0,110,0,0,89.6716,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -3 0 -4 -1 -4 2 -1 1 -2 1 1 3 -1 0 0 1 2 1 2 0 4 0 3 -1 3 -3 4 -2 6 -3 7 -4 6 -5 6 -3 6 -3 8 -3 6 -5 7 -8 7 -7 7 -7 9 -8 9 0 0 -9 9 -8 9 -7 8 -7 8 -10 9 -8 10 -10 9 -7 9 -9 12 -7 12 -9 11 -10 10 -11 11 -9 11 -10 11 -10 12 -9 12 -8 11 -9 11 -7 12 -8 13 -9 11 -6 11 -9 13 -8 11 -8 13 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89221910,0,110,0,0,89.709,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -3 2 -2 2 -3 2 -3 0 1 1 1 0 2 1 2 0 2 1 1 0 3 -2 4 -2 3 -1 6 -3 4 -4 6 -5 6 -3 6 -2 7 -4 7 -5 7 -5 9 -8 6 -7 7 -8 8 -8 8 0 0 -9 7 -7 9 -10 8 -9 9 -10 7 -11 8 -11 8 -8 9 -10 10 -11 11 -10 11 -9 9 -10 9 -10 10 -11 11 -11 12 -11 11 -9 11 -11 11 -9 12 -10 10 -9 12 -10 12 -8 12 -10 13 -8 11 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89254348,0,110,0,0,89.7469,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 0 2 1 1 2 1 1 0 1 0 1 -1 2 -3 3 -3 1 -3 2 -3 1 -6 0 -6 -1 -6 -1 -6 -2 -8 0 -8 0 -8 -4 -7 -4 -9 -3 -10 -2 -9 -4 -10 -5 -12 -5 -11 -7 -11 -6 0 0 -13 -9 -11 -5 -12 -8 -11 -7 -12 -7 -14 -6 -14 -9 -13 -8 -16 -7 -14 -7 -16 -7 -15 -7 -14 -7 -15 -8 -15 -9 -16 -7 -13 -7 -14 -6 -15 -7 -16 -7 -16 -7 -16 -6 -15 -7 -16 -5 -16 -6 -15 -6 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,89418787,0,110,0,0,89.8051,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 0 3 0 2 1 3 0 0 0 0 1 -1 -1 -2 1 -2 2 -2 2 -6 2 -5 -1 -4 -1 -7 -2 -7 -1 -8 0 -7 0 -6 -1 -8 -1 -9 -4 -11 -2 -10 -4 -10 -4 -9 -6 -9 -7 -12 -6 0 0 -12 -5 -12 -5 -11 -6 -12 -5 -12 -7 -13 -7 -11 -6 -13 -7 -13 -7 -14 -10 -15 -9 -13 -7 -15 -9 -15 -7 -13 -8 -16 -8 -15 -9 -14 -7 -15 -8 -16 -8 -14 -7 -14 -7 -14 -7 -16 -7 -14 -7 -14 -4 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89426008,0,110,0,0,89.8385,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 1 2 2 3 2 -1 1 0 1 0 3 -2 0 -4 1 -3 -1 -3 0 -5 -3 -4 -3 -5 -1 -5 -4 -6 -3 -5 -3 -6 -5 -5 -5 -6 -6 -5 -6 -6 -6 -6 -9 -5 -6 -6 -8 -5 -9 -7 -8 0 0 -7 -8 -7 -11 -8 -10 -9 -9 -7 -9 -7 -9 -8 -11 -7 -10 -10 -11 -10 -10 -11 -12 -9 -10 -10 -10 -9 -11 -10 -11 -11 -11 -11 -12 -10 -10 -12 -11 -11 -10 -10 -9 -10 -11 -10 -10 -10 -10 -12 -10 -10 -9 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89427204,0,110,0,0,89.8801,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 4 -3 4 -1 1 -1 1 -3 0 -1 0 -2 -2 -1 -2 -1 -3 1 -4 1 -2 1 -4 3 -6 0 -5 0 -6 2 -7 5 -7 4 -7 4 -7 5 -7 6 -6 6 -10 6 -7 6 -5 9 -9 8 -9 0 0 10 -8 8 -7 11 -9 9 -8 10 -9 10 -10 9 -10 10 -8 9 -10 8 -10 11 -10 12 -9 9 -11 12 -11 11 -9 13 -12 12 -10 11 -10 12 -13 10 -12 12 -11 10 -10 9 -12 11 -12 11 -10 11 -12 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89428330,0,110,0,0,89.9193,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 3 -4 0 -3 -1 -3 -1 -1 -2 0 -2 0 -2 1 -3 0 -2 1 -3 3 -2 2 -3 5 -3 3 -2 7 -2 6 -2 7 -2 8 -2 9 -2 9 -2 10 -4 7 -1 11 -2 12 -3 12 -1 10 0 0 0 11 -1 12 -3 13 0 9 -2 13 -2 13 -1 13 -1 13 -2 13 0 12 -3 17 -3 16 -3 14 -3 15 -4 15 -1 16 -3 16 -2 15 -3 16 -5 12 -5 16 -4 16 -3 14 -6 15 -6 15 -7 14 -6 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89458909,0,110,0,0,89.9578,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 -6 0 -4 -1 -3 2 -2 1 0 1 -2 0 0 2 2 1 1 1 2 0 2 1 3 1 5 1 5 0 6 -1 6 -1 6 -2 7 -3 5 -2 8 -5 9 -2 8 -3 9 -5 8 -5 11 -4 10 0 0 -6 11 -6 11 -6 11 -5 10 -6 11 -7 10 -7 11 -5 13 -6 12 -7 12 -6 13 -8 13 -7 14 -7 13 -10 13 -10 16 -6 15 -8 12 -8 13 -7 13 -6 13 -7 13 -6 14 -6 13 -6 13 -7 15 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-82,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,89623322,0,110,0,0,90.0096,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -6 -6 0 -1 -7 -7 -16 -6 -15 -4 -17 -6 -11 3 -9 0 -12 13 -8 9 -6 14 -2 14 0 17 0 15 3 21 1 15 7 11 -1 18 4 23 10 19 14 27 19 11 12 19 16 23 26 17 15 0 0 19 19 28 32 27 29 29 21 17 23 26 30 32 31 26 26 24 41 17 27 28 36 24 30 33 39 31 25 32 37 31 31 24 32 25 23 30 29 22 20 25 27 30 34 27 33 33 21 26 29 33 19 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,1,1,1,1,0,0,0,0,-95,0,6,1,89629751,0,110,0,0,90.0409,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 -6 -4 -3 -1 -4 -1 -5 0 -4 0 -3 1 -4 1 -2 3 -1 3 1 5 0 4 -2 5 1 4 1 7 1 6 3 5 2 8 2 6 4 7 5 8 5 8 6 9 7 9 7 8 9 9 9 0 0 9 10 10 9 9 9 10 6 7 8 8 10 10 10 8 9 9 9 11 8 11 10 10 8 8 8 10 10 11 10 14 10 12 12 14 11 11 11 13 11 11 11 11 10 10 9 12 9 13 8 13 9 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89632463,0,110,0,0,90.076,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 1 -5 0 -5 2 -4 -4 -3 -1 -3 -2 -2 -2 -1 -2 0 -5 1 -4 -1 -3 1 -6 4 -6 4 -5 4 -4 5 -6 6 -5 4 -6 5 -2 7 -5 6 -4 7 -5 8 -4 9 -5 10 -5 10 -4 0 0 8 -5 9 -5 11 -4 12 -6 9 -7 11 -7 11 -5 10 -5 10 -7 10 -9 11 -9 11 -7 11 -8 11 -8 13 -8 10 -10 12 -10 11 -9 11 -10 11 -11 13 -10 11 -11 11 -12 11 -12 10 -11 10 -11 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-81,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89632966,0,110,0,0,90.1153,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 -7 -2 -6 -1 -3 0 -2 3 -2 0 -4 2 -1 1 0 3 1 4 1 1 0 4 2 2 3 2 5 2 5 2 6 1 6 1 6 0 7 1 7 2 8 0 9 -2 9 -3 9 -3 10 -1 10 0 0 -3 11 -2 10 -1 10 -2 10 -5 11 -3 12 -4 12 -4 12 -2 12 -4 9 -4 13 -3 12 -4 13 -3 11 -3 14 -3 13 -4 15 -1 13 -5 12 -1 13 -5 14 -2 14 -4 15 -1 15 -3 13 -1 13 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,STA,40:91:51:FC:DF:8D,-80,11,1,2,1,1,1,0,0,0,0,-95,0,6,1,89633182,0,110,0,0,90.1524,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -4 1 -3 2 -3 2 -2 1 -2 2 1 3 2 1 2 0 1 1 3 0 3 -1 4 -2 5 -2 6 -4 5 -3 4 -3 5 -3 5 -5 5 -7 7 -5 4 -7 7 -6 5 -9 6 -9 8 -9 7 0 0 -11 6 -8 6 -7 8 -10 8 -9 7 -10 8 -10 8 -9 7 -10 5 -12 6 -12 8 -11 7 -12 9 -12 9 -13 9 -11 10 -13 11 -11 9 -12 9 -11 11 -13 8 -11 8 -11 9 -12 11 -10 9 -9 10 0 0 0 0 0 0 0 0 0 0 ],,,,,,,,,,,,,,,,,,,,,,,
